location,Basel,Basel
lat,47.75000,47.75000
lon,7.50000,7.50000
asl,363.653,363.653
variable,Wind Speed,Wind Direction
unit,km/h,°
level,10 m,10 m
resolution,hourly,hourly
aggregation,None,None
timestamp,Basel Wind Speed [10 m],Basel Wind Direction [10 m]
20220521T2100,9.83268,23.749481
20220521T2200,6.6185193,22.380127
20220521T2300,6.379216,16.389526
20220522T0000,6.439876,26.565033
20220522T0100,5.937272,14.03624
20220522T0200,7.8625183,15.945404
20220522T0300,5.495161,58.392494
20220522T0400,4.510787,61.38954
20220522T0500,5.2416787,74.054596
20220522T0600,5.815978,68.19859
20220522T0700,5.1919937,56.30993
20220522T0800,4.3498964,65.55604
20220522T0900,6.6087217,119.35774
20220522T1000,8.534353,62.354027
20220522T1100,8.647496,87.61405
20220522T1200,6.2145634,100.00798
20220522T1300,8.557102,104.620865
20220522T1400,2.5959969,33.690063
20220522T1500,9.3669195,2.202591
20220522T1600,13.281023,57.171448
20220522T1700,7.5599995,89.99999
20220522T1800,6.725354,105.5241
20220522T1900,5.3517847,109.653824
20220522T2000,4.510787,61.38954
20220522T2100,6.696387,53.746155
20220522T2200,3.671294,78.69006
20220522T2300,1.484318,75.96376
20220523T0000,5.8048253,97.125015
20220523T0100,4.452954,165.96376
20220523T0200,2.9024127,150.25511
20220523T0300,4.198285,149.03624
20220523T0400,6.9153743,141.34018
20220523T0500,8.404285,136.7357
20220523T0600,8.217153,151.18921
20220523T0700,6.297428,149.03624
20220523T0800,4.829907,153.43495
20220523T0900,3.9763298,185.19443
20220523T1000,7.9526596,264.80557
20220523T1100,1.5273507,44.999985
20220523T1200,6.9899354,191.88866
20220523T1300,12.7279215,241.26021
20220523T1400,10.990322,238.3925
20220523T1500,9.931042,226.46881
20220523T1600,7.2,216.8699
20220523T1700,6.489992,199.44003
20220523T1800,7.5942082,211.42957
20220523T1900,9.422101,223.45184
20220523T2000,9.511088,240.52411
20220523T2100,9.585739,235.71313
20220523T2200,11.966953,248.83875
20220523T2300,7.386582,223.02507
20220524T0000,8.0899935,212.27565
20220524T0100,8.707237,209.74489
20220524T0200,9.673221,225.0
20220524T0300,10.787993,244.29004
20220524T0400,10.703569,250.34618
20220524T0500,11.923557,241.11342
20220524T0600,13.849477,242.10274
20220524T0700,18.899143,252.25534
20220524T0800,19.211996,257.00537
20220524T0900,18.175545,262.0304
20220524T1000,13.698934,273.0128
20220524T1100,11.183201,266.30862
20220524T1200,12.57426,256.7595
20220524T1300,12.0694,252.64598
20220524T1400,11.165805,249.22775
20220524T1500,10.365251,249.67686
20220524T1600,10.483357,254.0546
20220524T1700,8.669949,265.23636
20220524T1800,7.2359104,275.7106
20220524T1900,5.6920996,288.43497
20220524T2000,5.6002855,315.0
20220524T2100,4.379589,350.5377
20220524T2200,3.2599385,353.65985
20220524T2300,4.3349743,274.76364
20220525T0000,2.2768397,288.43497
20220525T0100,3.0547013,225.0
20220525T0200,4.3349743,221.63354
20220525T0300,4.39436,235.00798
20220525T0400,5.04,270.0
20220525T0500,4.452954,284.03625
20220525T0600,1.484318,284.03625
20220525T0700,2.8116899,309.80557
20220525T0800,2.5455842,278.1301
20220525T0900,3.2599385,263.65982
20220525T1000,2.9024127,262.875
20220525T1100,3.671294,258.69006
20220525T1200,6.2145634,259.992
20220525T1300,7.771331,256.6075
20220525T1400,9.3876505,265.6013
20220525T1500,10.105681,274.08563
20220525T1600,10.538843,277.85333
20220525T1700,9.793058,287.10272
20220525T1800,8.373386,295.46335
20220525T1900,6.489992,289.44003
20220525T2000,7.172949,287.52557
20220525T2100,7.072878,284.74356
20220525T2200,7.5170207,253.30075
20220525T2300,5.0911684,225.0
20220526T0000,7.2,216.8699
20220526T0100,7.5942082,211.42957
20220526T0200,6.0347,197.35403
20220526T0300,5.0911684,188.1301
20220526T0400,4.379589,189.46233
20220526T0500,4.0249224,190.30484
20220526T0600,4.5536795,198.43495
20220526T0700,5.1919937,236.30994
20220526T0800,6.725354,254.47589
20220526T0900,9.47012,261.25385
20220526T1000,10.8955765,262.40536
20220526T1100,10.182337,278.1301
20220526T1200,10.495713,275.90616
20220526T1300,10.390226,284.03625
20220526T1400,10.163227,292.9321
20220526T1500,9.659814,296.56506
20220526T1600,8.891344,291.37064
20220526T1700,7.754637,291.8014
20220526T1800,5.815978,291.8014
20220526T1900,7.24486,296.56506
20220526T2000,8.217153,298.8108
20220526T2100,6.9527545,291.2505
20220526T2200,6.519877,263.65982
20220526T2300,6.489992,236.30994
20220527T0000,6.489992,236.30994
20220527T0100,6.3690495,222.7094
20220527T0200,5.904439,217.5686
20220527T0300,5.154415,204.77515
20220527T0400,4.0249224,206.56505
20220527T0500,5.95906,205.01689
20220527T0600,5.6233797,230.19443
20220527T0700,6.9527545,248.7495
20220527T0800,9.028754,246.50143
20220527T0900,11.090103,256.86597
20220527T1000,11.212135,275.52753
20220527T1100,12.015589,278.61566
20220527T1200,13.324863,268.45184
20220527T1300,13.493999,279.21103
20220527T1400,14.917212,289.74683
20220527T1500,14.81259,295.94232
20220527T1600,14.904173,307.1467
20220527T1700,14.003028,313.95837
20220527T1800,12.538134,320.82635
20220527T1900,10.00256,329.7436
20220527T2000,7.0911775,336.0375
20220527T2100,4.198285,329.03625
20220527T2200,4.510787,298.61047
20220527T2300,4.802999,257.00537
20220528T0000,4.829907,243.43495
20220528T0100,4.452954,255.96376
20220528T0200,4.510787,298.61047
20220528T0300,6.489992,326.30994
20220528T0400,6.5693827,350.5377
20220528T0500,9.028754,4.573929
20220528T0600,10.041354,14.534454
20220528T0700,9.0,16.260193
20220528T0800,9.531505,10.885529
20220528T0900,10.594036,9.782394
20220528T1000,9.3669195,2.202591
20220528T1100,9.3669195,2.202591
20220528T1200,11.542478,3.5763245
20220528T1300,13.039754,6.340164
20220528T1400,12.7279215,8.130096
20220528T1500,13.441071,7.6960297
20220528T1600,13.910169,10.437485
20220528T1700,13.979871,11.888657
20220528T1800,13.138765,9.462311
20220528T1900,10.239453,10.124664
20220528T2000,9.47012,8.74614
20220528T2100,6.2145634,10.00798
20220528T2200,7.2805495,8.530762
20220528T2300,6.849467,356.98724
20220529T0000,6.489992,356.8202
20220529T0100,7.92,360.0
20220529T0200,10.086427,2.045395
20220529T0300,9.726665,2.1210938
20220529T0400,9.028754,4.573929
20220529T0500,10.182337,8.130096
20220529T0600,11.013882,11.309921
20220529T0700,10.948973,9.462311
20220529T0800,11.304229,9.1623535
20220529T0900,11.885453,1.7356873
20220529T1000,8.905908,345.96375
20220529T1100,8.707238,352.875
20220529T1200,10.446206,358.0251
20220529T1300,12.015589,351.38434
20220529T1400,13.556282,349.2869
20220529T1500,13.32,360.0
20220529T1600,13.75558,6.0090027
20220529T1700,12.522619,18.434952
20220529T1800,9.565437,19.798859
20220529T1900,5.5887027,14.931412
20220529T2000,6.9899354,11.888657
20220529T2100,8.049845,10.30484
20220529T2200,8.587338,33.023865
20220529T2300,6.9153743,38.659805
20220530T0000,5.6233797,50.194427
20220530T0100,6.989936,55.491463
20220530T0200,6.696387,36.25383
20220530T0300,7.24486,26.565033
20220530T0400,6.28713,23.629364
20220530T0500,7.754637,21.801407
20220530T0600,5.1544156,12.094757
20220530T0700,6.439876,26.565033
20220530T0800,7.9036193,30.068573
20220530T0900,8.891344,21.370605
20220530T1000,10.829959,15.422165
20220530T1100,7.754637,21.801407
20220530T1200,3.7064266,29.05458
20220530T1300,1.9386592,338.1986
20220530T1400,1.2979984,326.30994
20220530T1500,1.2979984,56.30993
20220530T1600,2.2768397,71.56504
20220530T1700,4.1046314,74.74488
20220530T1800,5.991594,57.26477
20220530T1900,6.638072,49.398697
20220530T2000,7.127636,44.999985
20220530T2100,7.127636,44.999985
20220530T2200,2.8116899,309.80557
20220530T2300,3.671294,281.30994
20220531T0000,1.08,180.0
20220531T0100,2.0991426,149.03624
20220531T0200,2.5959969,123.69006
20220531T0300,4.510787,118.61046
20220531T0400,4.8965297,143.97263
20220531T0500,6.489992,160.55997
20220531T0600,2.5959969,146.30994
20220531T0700,1.4399999,180.0
20220531T0800,1.5273507,225.0
20220531T0900,2.968636,255.96376
20220531T1000,11.923557,241.11342
20220531T1100,12.738099,227.29062
20220531T1200,17.283749,234.3236
20220531T1300,12.864649,252.07208
20220531T1400,14.512064,240.25513
20220531T1500,15.9134655,217.64761
20220531T1600,18.289274,216.1932
20220531T1700,16.08761,220.46222
20220531T1800,13.392774,216.25385
20220531T1900,10.883676,214.2157
20220531T2000,10.464797,206.56505
20220531T2100,8.311245,197.65013
20220531T2200,13.513193,228.2397
20220531T2300,10.086427,214.8245
20220601T0000,11.043261,199.0256
20220601T0100,10.041354,194.53445
20220601T0200,7.42159,194.03624
20220601T0300,6.9899354,191.88866
20220601T0400,7.208994,182.86241
20220601T0500,9.3669195,182.20259
20220601T0600,9.007196,177.7094
20220601T0700,10.308831,192.09476
20220601T0800,8.373386,205.46335
20220601T0900,8.435069,230.19443
20220601T1000,10.446206,268.0251
20220601T1100,9.0,253.7398
20220601T1200,9.504272,217.30396
20220601T1300,14.689588,233.97263
20220601T1400,14.255272,225.0
20220601T1500,13.044722,219.40067
20220601T1600,10.739832,230.44034
20220601T1700,8.905908,255.96376
20220601T1800,3.2599385,276.34018
20220601T1900,2.9024127,187.12502
20220601T2000,1.9386592,158.1986
20220601T2100,2.0364676,44.999985
20220601T2200,0.8049845,296.56506
20220601T2300,1.08,180.0
20220602T0000,1.5273507,44.999985
20220602T0100,4.0249224,26.565033
20220602T0200,5.00128,30.256424
20220602T0300,4.510787,28.610443
20220602T0400,6.0347,17.35402
20220602T0500,6.379216,16.389526
20220602T0600,5.315336,28.30075
20220602T0700,5.506941,78.69006
20220602T0800,6.849467,93.01279
20220602T0900,7.2805495,81.46923
20220602T1000,6.9153743,51.34018
20220602T1100,6.618519,44.999985
20220602T1200,6.193674,54.46232
20220602T1300,6.519877,96.34019
20220602T1400,6.924738,81.02737
20220602T1500,6.9247384,62.102737
20220602T1600,6.6087217,60.64225
20220602T1700,5.634891,63.43495
20220602T1800,3.8939953,56.30993
20220602T1900,6.3690495,42.70938
20220602T2000,7.42159,50.906143
20220602T2100,5.692099,55.304832
20220602T2200,5.315336,61.699234
20220602T2300,3.8773184,111.80141
20220603T0000,4.1046314,127.874985
20220603T0100,2.4149535,116.56505
20220603T0200,4.3349743,94.76365
20220603T0300,5.771239,86.42367
20220603T0400,6.87779,96.009
20220603T0500,6.9899354,101.88866
20220603T0600,5.771239,93.576324
20220603T0700,5.7599998,89.99999
20220603T0800,5.2416787,105.9454
20220603T0900,3.396233,122.00538
20220603T1000,6.1094027,315.0
20220603T1100,9.3669195,267.7974
20220603T1200,7.2805495,261.46924
20220603T1300,2.5959969,236.30994
20220603T1400,4.2136917,289.98312
20220603T1500,5.4477882,277.59464
20220603T1600,4.6938257,212.47119
20220603T1700,4.6800003,157.38013
20220603T1800,6.12,118.07248
20220603T1900,5.771239,93.576324
20220603T2000,5.3517847,70.346176
20220603T2100,4.0249224,79.695145
20220603T2200,6.9153743,141.34018
20220603T2300,6.9527545,158.7495
20220604T0000,3.8773184,158.1986
20220604T0100,4.32,180.0
20220604T0200,6.4799995,180.0
20220604T0300,3.96,180.0
20220604T0400,2.1897945,99.46232
20220604T0500,1.9386592,158.1986
20220604T0600,3.396233,147.99461
20220604T0700,2.0991426,149.03624
20220604T0800,2.1897945,99.46232
20220604T0900,3.319036,77.47118
20220604T1000,3.9763298,5.194412
20220604T1100,3.4152596,18.434952
20220604T1200,5.6002855,315.0
20220604T1300,5.771239,3.5763245
20220604T1400,7.208994,2.8624115
20220604T1500,9.3876505,4.398697
20220604T1600,10.163227,22.932098
20220604T1700,9.585739,34.286865
20220604T1800,6.725354,15.524109
20220604T1900,8.225035,23.198593
20220604T2000,6.1305785,40.236343
20220604T2100,10.30883,65.224846
20220604T2200,6.9153743,51.34018
20220604T2300,4.6800003,67.380135
20220605T0000,4.0249224,26.565033
20220605T0100,5.692099,325.30484
20220605T0200,3.9763298,84.805565
20220605T0300,4.8433046,138.01279
20220605T0400,5.0528407,175.91438
20220605T0500,6.763786,205.20113
20220605T0600,5.495161,211.6075
20220605T0700,7.653705,221.18593
20220605T0800,10.966713,246.8014
20220605T0900,9.885262,259.50854
20220605T1000,8.825508,191.7683
20220605T1100,10.853866,174.28941
20220605T1200,14.113652,217.74681
20220605T1300,13.450708,254.47589
20220605T1400,13.722565,265.48602
20220605T1500,15.496736,272.66302
20220605T1600,13.75558,263.991
20220605T1700,10.365251,249.67686
20220605T1800,9.983106,244.359
20220605T1900,7.729527,242.24146
20220605T2000,6.6087217,240.64226
20220605T2100,6.1305785,229.76364
20220605T2200,5.4833565,203.1986
20220605T2300,5.0911684,188.1301
20220606T0000,3.8939953,146.30994
20220606T0100,3.9763298,174.80557
20220606T0200,3.6,180.0
20220606T0300,3.6179552,174.28941
20220606T0400,4.73506,171.25385
20220606T0500,3.5455887,203.9625
20220606T0600,5.991594,237.26477
20220606T0700,6.638072,229.39871
20220606T0800,6.28713,203.62938
20220606T0900,7.24486,206.56505
20220606T1000,7.9932966,234.16235
20220606T1100,9.693296,238.67131
20220606T1200,3.319036,229.39871
20220606T1300,6.725354,254.47589
20220606T1400,9.6932955,254.93152
20220606T1500,10.239453,259.87534
20220606T1600,9.779817,263.65982
20220606T1700,9.6932955,285.06848
20220606T1800,8.699793,294.44397
20220606T1900,8.557102,292.24902
20220606T2000,6.989936,304.50854
20220606T2100,2.8799999,270.0
20220606T2200,2.1897945,260.5377
20220606T2300,5.3517847,222.27368
20220607T0000,4.198285,239.03624
20220607T0100,4.3349743,228.36647
20220607T0200,2.5455842,225.0
20220607T0300,4.896529,252.89728
20220607T0400,4.73506,261.25385
20220607T0500,4.0249224,259.69516
20220607T0600,2.968636,255.96376
20220607T0700,7.5170207,253.30075
20220607T0800,10.308831,257.90524
20220607T0900,10.483357,254.0546
20220607T1000,9.114471,260.90973
20220607T1100,9.904906,250.90651
20220607T1200,9.504273,245.37643
20220607T1300,8.311245,252.34988
20220607T1400,12.522619,251.56506
20220607T1500,14.759999,257.31964
20220607T1600,14.830076,264.4278
20220607T1700,12.620554,266.7295
20220607T1800,9.422101,263.41806
20220607T1900,6.379216,253.61046
20220607T2000,6.1305785,229.76364
20220607T2100,6.1305785,220.23636
20220607T2200,5.495161,211.6075
20220607T2300,4.73506,188.74615
20220608T0000,5.315336,151.69923
20220608T0100,6.151683,159.44395
20220608T0200,7.10031,149.53445
20220608T0300,7.491114,144.78241
20220608T0400,6.9153743,141.34018
20220608T0500,5.315336,151.69923
20220608T0600,5.1919937,146.30994
20220608T0700,6.6185193,157.61987
20220608T0800,7.24486,153.43495
20220608T0900,7.754637,158.1986
20220608T1000,10.538843,187.85332
20220608T1100,12.984975,223.87671
20220608T1200,13.527572,244.79889
20220608T1300,14.007655,244.09349
20220608T1400,13.570615,248.1986
20220608T1500,15.941944,244.59229
20220608T1600,16.45007,246.8014
20220608T1700,15.725037,254.0546
20220608T1800,12.181624,235.8403
20220608T1900,9.220499,218.65982
20220608T2000,7.42159,219.09386
20220608T2100,9.983106,244.359
20220608T2200,9.826088,241.55707
20220608T2300,9.83268,246.2505
20220609T0000,11.440978,257.27563
20220609T0100,11.252519,262.6476
20220609T0200,11.609651,262.875
20220609T0300,8.825508,258.23172
20220609T0400,8.225035,246.8014
20220609T0500,8.707237,240.25513
20220609T0600,10.787993,244.29004
20220609T0700,10.144082,242.52557
20220609T0800,10.365251,249.67686
20220609T0900,10.308831,257.90524
20220609T1000,15.192682,283.70697
20220609T1100,12.10157,292.75098
20220609T1200,11.113451,294.90475
20220609T1300,10.739833,283.57043
20220609T1400,10.829959,285.42218
20220609T1500,10.587917,287.8189
20220609T1600,10.365251,290.32315
20220609T1700,9.826088,298.44293
20220609T1800,6.6087217,299.35776
20220609T1900,4.5536795,288.43497
20220609T2000,5.0142193,248.9625
20220609T2100,5.692099,235.30484
20220609T2200,5.315336,208.30077
20220609T2300,4.6938257,212.47119
20220610T0000,4.6800003,202.61987
20220610T0100,3.9763298,185.19443
20220610T0200,3.2599385,173.6598
20220610T0300,3.319036,167.47119
20220610T0400,2.5455842,171.8699
20220610T0500,3.319036,167.47119
20220610T0600,1.9386592,158.1986
20220610T0700,1.8,126.869896
20220610T0800,1.835647,101.30993
20220610T0900,1.8,89.99999
20220610T1000,0.5091169,225.0
20220610T1100,1.1384199,161.56505
20220610T1200,2.0364676,135.0
20220610T1300,1.8,126.869896
20220610T1400,1.4399999,89.99999
20220610T1500,1.609969,63.43495
20220610T1600,2.4149535,63.43495
20220610T1700,1.835647,78.69006
20220610T1800,1.0182338,135.0
20220610T1900,3.7064266,150.94539
20220610T2000,3.319036,139.3987
20220610T2100,2.8116899,129.80557
20220610T2200,1.5273507,135.0
20220610T2300,2.5959969,146.30994
20220611T0000,2.5959969,146.30994
20220611T0100,1.8,143.1301
20220611T0200,2.0364676,135.0
20220611T0300,1.609969,153.43495
20220611T0400,2.4149535,153.43495
20220611T0500,3.8939953,146.30994
20220611T0600,2.8116899,140.19443
20220611T0700,2.8116899,129.80557
20220611T0800,3.0547013,135.0
20220611T0900,3.0547013,135.0
20220611T1000,2.5455842,81.869896
20220611T1100,2.6208394,74.054596
20220611T1200,2.5455842,81.869896
20220611T1300,1.8,36.86989
20220611T1400,2.9024127,352.875
20220611T1500,3.6179552,5.7105865
20220611T1600,3.2599385,6.340164
20220611T1700,3.4152596,18.434952
20220611T1800,2.6208394,344.0546
20220611T1900,3.9763298,354.8056
20220611T2000,4.452954,75.96376
20220611T2100,3.6179552,95.71059
20220611T2200,2.6208394,74.054596
20220611T2300,2.968636,75.96376
20220612T0000,2.9024127,82.874985
20220612T0100,2.6208394,74.054596
20220612T0200,2.2768397,108.434944
20220612T0300,2.5959969,123.69006
20220612T0400,3.396233,122.00538
20220612T0500,3.8268526,138.81407
20220612T0600,1.609969,116.56505
20220612T0700,2.0364676,44.999985
20220612T0800,2.4149535,63.43495
20220612T0900,4.1046314,127.874985
20220612T1000,4.5820518,135.0
20220612T1100,2.6208394,195.9454
20220612T1200,4.68,270.0
20220612T1300,4.379589,279.46234
20220612T1400,5.5887027,284.93143
20220612T1500,8.209263,285.25513
20220612T1600,9.693296,291.8014
20220612T1700,10.97262,311.0091
20220612T1800,9.19939,329.42078
20220612T1900,6.0347,342.646
20220612T2000,6.297428,329.03625
20220612T2100,5.315336,331.69925
20220612T2200,2.5959969,123.69006
20220612T2300,4.0249224,349.69516
20220613T0000,5.0142193,291.0375
20220613T0100,4.68,270.0
20220613T0200,3.6179552,264.28943
20220613T0300,5.6920996,288.43497
20220613T0400,5.3517847,289.6538
20220613T0500,5.154415,294.77515
20220613T0600,3.6,306.8699
20220613T0700,5.3517847,317.72632
20220613T0800,8.225035,336.8014
20220613T0900,8.557102,337.75098
20220613T1000,8.435069,309.80557
20220613T1100,7.928177,309.47247
20220613T1200,8.913181,316.6366
20220613T1300,9.422101,316.54816
20220613T1400,9.957108,319.3987
20220613T1500,9.19939,329.42078
20220613T1600,8.427383,340.0169
20220613T1700,8.759178,350.5377
20220613T1800,9.726665,2.1210938
20220613T1900,8.557102,14.620865
20220613T2000,8.427383,19.983109
20220613T2100,7.289444,20.224854
20220613T2200,7.42159,14.03624
20220613T2300,7.172949,17.525558
20220614T0000,5.3999996,36.86989
20220614T0100,5.1165614,50.7106
20220614T0200,5.1165614,50.7106
20220614T0300,5.1165614,50.7106
20220614T0400,5.3999996,53.130096
20220614T0500,4.8433046,48.01277
20220614T0600,4.072935,44.999985
20220614T0700,4.8433046,48.01277
20220614T0800,6.1305785,49.76364
20220614T0900,7.10031,59.534447
20220614T1000,8.209263,52.125
20220614T1100,7.42159,67.166336
20220614T1200,6.763786,64.79888
20220614T1300,6.9247384,62.102737
20220614T1400,6.6087217,60.64225
20220614T1500,6.28713,66.37062
20220614T1600,6.6185193,67.61986
20220614T1700,6.6185193,67.61986
